WRZ_ID,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080
21,0.225463482,0.223784825,0.222133657,0.220597719,0.218996587,0.218090346,0.217122109,0.216104494,0.215043162,0.213937286,0.212314101,0.21065985,0.20897788,0.20727013,0.205533725,0.203785632,0.202017803,0.200234861,0.198441638,0.196638086,0.196127361,0.195610381,0.195088087,0.194570235,0.194047549,0.193506783,0.192943926,0.19235856,0.191746375,0.191113148,0.191378172,0.191614794,0.191830918,0.192018773,0.192184826,0.192332266,0.192453782,0.192551443,0.192633674,0.192697304,0.192753318,0.192804088,0.192847035,0.192888587,0.192927766,0.192968009,0.193011053,0.193066,0.193135701,0.193217718,0.193316894,0.193427926,0.193552218,0.193680012,0.193814358,0.193954117,0.194098324,0.194234317,0.194362532,0.194484904,0.194602108
22,1.217508329,1.196114714,1.177707965,1.156972461,1.138126505,1.133799824,1.129172876,1.124307429,1.119231007,1.113939102,1.106356811,1.098626507,1.090764479,1.082780051,1.074658625,1.066484452,1.058217308,1.049880098,1.041496894,1.033067427,1.030318633,1.027540268,1.024737035,1.021957894,1.01915631,1.016265685,1.01326575,1.010154267,1.0069094,1.00356006,1.004894556,1.006086034,1.0071743,1.00812022,1.008956357,1.009698773,1.010310655,1.010802414,1.011216478,1.011536875,1.011818926,1.012074575,1.01229083,1.012500057,1.01269734,1.012899976,1.013116722,1.0133934,1.013744369,1.014157356,1.014656746,1.015215832,1.015841687,1.01648518,1.01716166,1.0178654,1.018591536,1.019276309,1.019921921,1.020538108,1.021128277
23,0.432791925,0.430803944,0.428707197,0.426501851,0.424211668,0.422280108,0.420239652,0.418112702,0.415909238,0.413627628,0.410515381,0.407349456,0.404135759,0.400877672,0.397569902,0.394243002,0.390882385,0.387496358,0.38409365,0.380674165,0.379314844,0.377944799,0.376565735,0.375195409,0.373816943,0.372406185,0.370955786,0.369464931,0.367925703,0.366348587,0.366832558,0.367264662,0.367659335,0.368002384,0.368305619,0.368574866,0.368796772,0.368975114,0.369125279,0.369241475,0.369343765,0.369436479,0.369514906,0.369590785,0.369662332,0.36973582,0.369814426,0.369914767,0.37004205,0.370191824,0.370372934,0.370575693,0.370802667,0.371036038,0.371281371,0.371536591,0.371799933,0.372048274,0.372282413,0.372505881,0.372719913
24,0.941049387,0.92726646,0.913470938,0.899311201,0.884787371,0.880049433,0.875142121,0.870101382,0.864942932,0.85966336,0.853458776,0.847174886,0.840820988,0.83440225,0.827909281,0.821393144,0.814829025,0.808230727,0.801612963,0.794975522,0.79055148,0.78611199,0.781659947,0.777225905,0.772780846,0.768283052,0.763719642,0.759088987,0.754377133,0.749601985,0.750441625,0.751191279,0.751875994,0.752471149,0.75299723,0.753464343,0.753849328,0.754158732,0.754419253,0.754620841,0.754798302,0.754959151,0.755095215,0.755226856,0.755350983,0.755478477,0.75561485,0.75578893,0.756009753,0.756269596,0.756583802,0.756935569,0.757329344,0.757734217,0.758159845,0.758602624,0.759059495,0.759490341,0.759896547,0.76028424,0.760655563
25,1.570238407,1.544001513,1.517630848,1.460522677,1.435415851,1.429214637,1.42265618,1.41581397,1.40872075,1.401371161,1.391296583,1.381045908,1.370638513,1.360085494,1.34936948,1.338590711,1.32770133,1.316728588,1.305701124,1.294618619,1.290294696,1.285935592,1.2815469,1.277186872,1.272800143,1.268307477,1.26368476,1.258929327,1.254015202,1.248976779,1.250564497,1.251982057,1.253276822,1.254402231,1.255397026,1.256280315,1.257008302,1.257593372,1.258086005,1.258467198,1.258802768,1.259106926,1.259364216,1.259613144,1.259847861,1.260088947,1.260346821,1.260675999,1.261093564,1.261584915,1.262179065,1.262844238,1.263588848,1.264354445,1.265159287,1.265996562,1.266860482,1.267675192,1.268443309,1.269176418,1.269878572
26,0.47478793,0.471134062,0.467362314,0.463504727,0.459562185,0.457399536,0.455121512,0.452751847,0.450301117,0.44776759,0.444354006,0.440883549,0.437362479,0.433794378,0.430173636,0.426532627,0.422855895,0.419152241,0.415430914,0.411691811,0.410135449,0.408567724,0.406990443,0.40542242,0.403845774,0.402234914,0.400582053,0.398886331,0.397139357,0.395352241,0.395865007,0.39632282,0.396740975,0.397104435,0.397425712,0.397710978,0.397946088,0.398135041,0.398294141,0.39841725,0.398525625,0.398623856,0.39870695,0.398787343,0.398863147,0.398941007,0.39902429,0.399130601,0.399265457,0.399424143,0.399616028,0.399830852,0.40007133,0.400318585,0.400578516,0.400848921,0.401127931,0.401391048,0.401639118,0.401875881,0.402102648
27,1.637272167,1.629718686,1.621821685,1.613791395,1.605441822,1.597827283,1.589801609,1.581449377,1.572808271,1.563872122,1.551799917,1.539525051,1.527069822,1.514447002,1.5016366,1.488753976,1.475744053,1.462638195,1.449469359,1.43623718,1.430783122,1.425288577,1.41975998,1.41426437,1.408738032,1.403089775,1.39729185,1.391341189,1.385207896,1.378931556,1.380758782,1.382390183,1.383880265,1.385175443,1.386320303,1.387336838,1.388174643,1.388847971,1.389414918,1.389853615,1.390239806,1.390589847,1.390885949,1.391172427,1.391442552,1.391720006,1.392016781,1.392395616,1.392876171,1.393441643,1.39412542,1.394890936,1.395747872,1.396628959,1.397555212,1.398518791,1.399513035,1.400450645,1.401334633,1.402178332,1.402986406
28,0.414664647,0.412086926,0.409434502,0.40674447,0.404028728,0.402441094,0.400744626,0.398961714,0.397102332,0.395164848,0.392397201,0.389575907,0.386706869,0.383793466,0.380830408,0.377848231,0.374832356,0.371791086,0.368733145,0.365658436,0.364642714,0.363616275,0.362580822,0.361554101,0.360519246,0.359452117,0.358345368,0.357198188,0.356002663,0.354769271,0.355252966,0.355684822,0.35607927,0.356422123,0.356725185,0.356994278,0.357216057,0.357394298,0.357544377,0.357660507,0.357762738,0.357855399,0.357933782,0.358009617,0.358081123,0.358154569,0.35823313,0.358333414,0.358460624,0.358610313,0.358791319,0.358993963,0.359220807,0.359454045,0.359699238,0.359954312,0.360217503,0.360465703,0.360699708,0.360923048,0.361136958
29,0.663542454,0.657806015,0.65209928,0.646665864,0.641510043,0.639141583,0.636597894,0.633915021,0.631109028,0.628177283,0.623908918,0.619554175,0.615122561,0.610619517,0.606036524,0.601422748,0.596754717,0.592045797,0.587310035,0.582547276,0.581099637,0.579634742,0.578155333,0.576689985,0.575211539,0.573681131,0.572086932,0.570427635,0.568690499,0.566892394,0.567671178,0.568366499,0.569001588,0.569553608,0.57004156,0.570474818,0.570831899,0.571118879,0.571360519,0.571547496,0.571712095,0.571861286,0.571987488,0.572109588,0.572224718,0.572342972,0.572469461,0.572630925,0.572835742,0.573076753,0.573368186,0.573694457,0.574059693,0.574435222,0.574830001,0.575240689,0.575664447,0.576064066,0.576440831,0.576800425,0.577144835
30,1.104357393,1.098535737,1.092790158,1.087315102,1.08219335,1.076792534,1.071115395,1.065218775,1.059128003,1.052838931,1.044442111,1.035909081,1.027254831,1.018487941,1.009594977,1.000653473,0.991626411,0.982534871,0.973401003,0.964224562,0.96027581,0.956299846,0.952300997,0.948324318,0.944326986,0.940247713,0.936067847,0.931785327,0.92738006,0.922878651,0.924106733,0.9252032,0.926204687,0.927075178,0.927844641,0.928527856,0.929090946,0.929543491,0.929924537,0.930219386,0.930478945,0.930714208,0.930913219,0.931105762,0.931287313,0.93147379,0.931673253,0.931927869,0.932250851,0.932630906,0.933090474,0.933604978,0.934180926,0.934773107,0.935395643,0.936043266,0.936711499,0.937341668,0.937935798,0.93850285,0.939045958
31,0.588462813,0.584838855,0.581180637,0.577542553,0.573837095,0.571259451,0.568531875,0.565685211,0.5627332,0.559673594,0.555470335,0.55119317,0.546850231,0.542446175,0.537973712,0.533474912,0.528929688,0.524349478,0.519746302,0.515120026,0.513330263,0.511525735,0.509708789,0.507903873,0.506087751,0.504227168,0.502312004,0.500341141,0.498303676,0.496214044,0.496880394,0.497475331,0.498018732,0.498491055,0.498908561,0.499279269,0.499584799,0.499830347,0.5000371,0.500197083,0.500337919,0.500465571,0.500573553,0.500678026,0.500776535,0.500877716,0.500985943,0.501124096,0.501299345,0.50150556,0.501754919,0.502034086,0.502346592,0.502667906,0.50300569,0.503357086,0.503719666,0.504061592,0.504383963,0.504691642,0.504986329
32,1.298335457,1.295147993,1.291694633,1.288100449,1.284257491,1.278256595,1.271919948,1.265316618,1.25847738,1.251397196,1.241755962,1.231949225,1.221995196,1.211904303,1.201660223,1.191357162,1.180950144,1.17046478,1.159927985,1.149339462,1.145102917,1.140833308,1.13653589,1.132265412,1.127969839,1.123574702,1.119057339,1.114415244,1.109624004,1.104715944,1.106208143,1.107540422,1.108757292,1.109814995,1.110749942,1.111580092,1.112264282,1.112814154,1.113277149,1.113635409,1.113950791,1.114236651,1.114478462,1.114712414,1.11493301,1.115159592,1.115401952,1.115711327,1.116103771,1.116565561,1.117123966,1.117749122,1.118448936,1.119168473,1.119924895,1.120711798,1.121523745,1.122289441,1.123011346,1.123700351,1.124360262
33,0.558983849,0.553380012,0.547612986,0.541622329,0.535428432,0.533370919,0.531173098,0.528863831,0.52645598,0.523947438,0.520368645,0.51672069,0.513011182,0.509244479,0.50541376,0.501558393,0.497659583,0.493728033,0.48977499,0.48580033,0.484480131,0.483146115,0.481800478,0.480466099,0.479121233,0.47773476,0.476297208,0.474807532,0.473255529,0.471654708,0.472278291,0.472835044,0.473343568,0.473785577,0.474176287,0.474523203,0.474809123,0.475038911,0.475232395,0.47538211,0.475513907,0.475633366,0.475734418,0.475832185,0.475924371,0.476019059,0.47612034,0.476249626,0.476413626,0.476606607,0.476839961,0.477101211,0.47739366,0.477694351,0.478010456,0.478339299,0.478678608,0.478998589,0.47930027,0.479588201,0.479863975
36,1.761659624,1.743019231,1.725921844,1.707972549,1.690543205,1.690634483,1.690519315,1.690096801,1.689392881,1.688424853,1.677871776,1.666949532,1.655694981,1.644193869,1.632496821,1.620601433,1.608583204,1.596454424,1.584222981,1.571896539,1.565978085,1.559429484,1.552843164,1.546395108,1.539965131,1.53336971,1.526572926,1.519592956,1.512382887,1.505044056,1.506011574,1.506731349,1.507323239,1.507665061,1.507843722,1.507891819,1.507684175,1.50723213,1.50663902,1.50583828,1.504966156,1.504035626,1.502990633,1.501906933,1.500756256,1.499575768,1.498381427,1.497294629,1.496350349,1.49551443,1.494853834,1.494300952,1.493880086,1.493467789,1.493114354,1.492814276,1.492562941,1.492203445,1.491751102,1.491237676,1.490676607
37,1.59448554,1.575765364,1.557848383,1.540085033,1.522577234,1.523809129,1.52466194,1.525131433,1.525369863,1.525366307,1.516119706,1.506674796,1.497049131,1.487259856,1.477287806,1.467246789,1.457082118,1.446824843,1.436507312,1.426129235,1.421083808,1.415989804,1.410853713,1.405742036,1.400591695,1.395071318,1.389400006,1.38357495,1.377566842,1.371415057,1.373219333,1.374830243,1.376301609,1.377580519,1.378711,1.379714767,1.380542048,1.381206919,1.381766745,1.382199931,1.382581272,1.382926916,1.383219299,1.383502179,1.383768912,1.38404288,1.384335927,1.384710004,1.385184524,1.385742893,1.386418082,1.387173983,1.388020155,1.388890176,1.389804795,1.39075627,1.391738026,1.39266386,1.393536744,1.394369846,1.395167771
62,1.219565382,1.201963175,1.185060987,1.168072399,1.15106713,1.142634264,1.133870338,1.124840129,1.115573409,1.106067823,1.094767672,1.083301848,1.071687455,1.059934598,1.048030021,1.036056388,1.023975088,1.011808749,0.999580746,0.987290914,0.983732496,0.98014356,0.976528596,0.972934054,0.969315768,0.96561069,0.961799784,0.957881114,0.953834237,0.94968669,0.950947035,0.952072307,0.953100103,0.953993462,0.954783139,0.955484302,0.956062184,0.956526618,0.956917675,0.957220269,0.957486647,0.957728091,0.95793233,0.95812993,0.958316251,0.958507627,0.95871233,0.958973635,0.959305102,0.95969514,0.960166781,0.960694802,0.96128588,0.961893618,0.962532508,0.963197144,0.963882932,0.964529656,0.965139394,0.965721342,0.966278718
