WRZ_ID,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080
19,0.271350509,0.26606942,0.263712439,0.261382526,0.259068594,0.260110637,0.261099489,0.2620417,0.262936122,0.263780393,0.264738544,0.265658615,0.266549743,0.267402682,0.268217437,0.269010926,0.269778408,0.270526484,0.27125875,0.271979358,0.272814317,0.273643156,0.274465746,0.275296038,0.276125834,0.276941666,0.277740903,0.278525178,0.279291017,0.280047097,0.281083886,0.282103798,0.283117703,0.284117498,0.285111895,0.28610531,0.287089339,0.288066208,0.289045191,0.290021348,0.291005678,0.291998982,0.29299577,0.294001437,0.295012329,0.296030203,0.297054848,0.298095093,0.29915253,0.300223098,0.301311543,0.302411451,0.303524852,0.304641189,0.305765476,0.306898356,0.308040676,0.309179964,0.310319102,0.311462128,0.312611526
20,0.551938889,0.545425215,0.530250179,0.522783141,0.512501487,0.515019502,0.517425464,0.519733097,0.521940039,0.524041388,0.526213828,0.528303915,0.530330823,0.532275357,0.534137639,0.535953029,0.537711713,0.539427505,0.541107942,0.542761695,0.544830732,0.546886443,0.548928566,0.550986096,0.553041992,0.555068274,0.55705949,0.559019043,0.560939731,0.562839584,0.56499227,0.567109916,0.569215088,0.571290963,0.573355632,0.57541826,0.577461401,0.579489676,0.581522339,0.583549135,0.5855929,0.5876553,0.589724932,0.591813,0.593911915,0.596025329,0.598152802,0.600312663,0.602508221,0.604731042,0.606990981,0.609274723,0.611586478,0.61390433,0.61623869,0.61859089,0.620962691,0.623328196,0.62569339,0.628066656,0.630453152
21,0.225463482,0.224482065,0.223553035,0.222746263,0.221875658,0.222532826,0.223133284,0.223683483,0.224182606,0.224628709,0.225514739,0.226363767,0.227184385,0.227968001,0.228714672,0.22944024,0.230140311,0.230821075,0.231485909,0.232138698,0.232973642,0.233802487,0.234625115,0.235454509,0.236283038,0.237098178,0.237897492,0.238682505,0.239449997,0.24020804,0.241171325,0.242118931,0.243060956,0.243989869,0.244913769,0.245836756,0.246751022,0.247658636,0.248568214,0.249475166,0.250389712,0.251312596,0.252238717,0.253173087,0.254112312,0.255058023,0.256010027,0.256976523,0.257958993,0.258953663,0.259964942,0.260986873,0.262021339,0.263058533,0.264103115,0.265155679,0.266217014,0.267275532,0.268333911,0.269395903,0.270463814
22,1.217508329,1.199607358,1.184789868,1.167617643,1.15232338,1.157928693,1.163288711,1.168433873,1.173358702,1.178052043,1.182992881,1.18775483,1.192380599,1.196827044,1.201094225,1.205261182,1.209305797,1.213258919,1.217137354,1.220960494,1.22528816,1.229586117,1.23385377,1.238156226,1.242455221,1.246687925,1.250842093,1.254925364,1.258921557,1.262871158,1.267705446,1.272461047,1.277188635,1.281850428,1.286487058,1.291119104,1.295707388,1.300262287,1.304827041,1.309378619,1.313968305,1.318599839,1.323247613,1.32793679,1.332650327,1.337396421,1.34217409,1.347024494,1.351955059,1.356946851,1.362022,1.367150602,1.372342111,1.377547315,1.38278959,1.388071929,1.393398284,1.3987105,1.40402202,1.409351667,1.414711023
23,0.432791925,0.432037043,0.431228192,0.430330826,0.429360336,0.430542739,0.431628406,0.432628687,0.433541924,0.434364426,0.435796607,0.437164151,0.438482441,0.439735955,0.440924727,0.442077207,0.443185442,0.444260538,0.445308546,0.446336448,0.447392173,0.448435467,0.449466129,0.450507549,0.451545974,0.452558862,0.453541853,0.454497722,0.455420705,0.456325341,0.458056417,0.459759317,0.461452185,0.463121494,0.464781792,0.466440449,0.468083435,0.469714467,0.471349027,0.47297887,0.474622358,0.476280831,0.47794512,0.479624235,0.481312072,0.483011567,0.484722369,0.486459216,0.488224767,0.490012243,0.491829567,0.493666032,0.495525023,0.497388918,0.499266087,0.501157602,0.503064879,0.504967094,0.506869058,0.508777514,0.510696608
24,0.941049387,0.929289011,0.917606489,0.905591223,0.893226912,0.894468812,0.895557013,0.896509926,0.897324628,0.897994847,0.899308583,0.900515843,0.901641919,0.902661309,0.903574073,0.904426983,0.905206972,0.905932299,0.906612912,0.907260288,0.907720927,0.908158625,0.908573071,0.90900266,0.909424807,0.909802557,0.910128808,0.910408158,0.91063122,0.910821846,0.913655016,0.91644207,0.919212707,0.921944785,0.924662115,0.927376759,0.930065756,0.932735188,0.935410395,0.93807788,0.940767698,0.943482042,0.946205904,0.94895403,0.951716432,0.954497915,0.957297902,0.960140517,0.96303011,0.965955586,0.968929913,0.971935568,0.974978089,0.978028637,0.98110091,0.984196662,0.987318211,0.990431474,0.993544328,0.996667807,0.999808696
25,1.570238407,1.548234797,1.526226235,1.47315173,1.452306587,1.458347395,1.464090789,1.469573206,1.474788367,1.479723253,1.484914459,1.489887927,1.494694543,1.499283292,1.50365446,1.507901945,1.511999652,1.515984261,1.519875777,1.52369723,1.528660777,1.533590118,1.538484546,1.543421132,1.548354584,1.553210507,1.557974383,1.562655237,1.56723389,1.571758272,1.577484242,1.583117011,1.588716601,1.59423826,1.599730113,1.605216538,1.610651129,1.616046178,1.621452898,1.626844012,1.632280264,1.637766082,1.643271137,1.64882523,1.654408176,1.660029686,1.665688593,1.671433652,1.677273658,1.683186183,1.689197441,1.695272011,1.701421092,1.707586394,1.713795604,1.720052267,1.726361066,1.732653118,1.738944345,1.745257043,1.751604931
26,0.47478793,0.472446674,0.470041509,0.467567713,0.465017189,0.466073245,0.467024021,0.467881654,0.468644505,0.469308791,0.470704509,0.472030584,0.47330331,0.474506344,0.475639776,0.476733676,0.477779683,0.478789545,0.479769667,0.480727424,0.481986011,0.483233067,0.48446837,0.485716598,0.486963246,0.488184505,0.489375739,0.490539848,0.491670708,0.492783662,0.494615112,0.496416751,0.498207778,0.499973879,0.501730447,0.503485278,0.50522353,0.506949134,0.508678472,0.510402818,0.512141602,0.513896239,0.515657029,0.517433504,0.519219207,0.521017245,0.522827245,0.5246648,0.526532724,0.528423843,0.530346542,0.532289491,0.534256273,0.536228243,0.538214257,0.540215448,0.542233315,0.544245826,0.546258073,0.548277188,0.550307557
27,1.637272167,1.634410105,1.631387107,1.6282836,1.624880545,1.6288027,1.632357822,1.635588837,1.638489561,1.641046142,1.645983015,1.650675387,1.655181319,1.659442272,1.663458387,1.667337037,1.671048225,1.674633867,1.678116805,1.681523379,1.685457611,1.689348673,1.693195778,1.697087234,1.700971133,1.704762304,1.708444203,1.71202724,1.715489551,1.718886036,1.725433674,1.731874737,1.738277859,1.744591867,1.750871794,1.757145512,1.763359958,1.769529188,1.775711765,1.781876495,1.78809284,1.794365865,1.800660886,1.807011983,1.813396074,1.819824261,1.826295213,1.832864679,1.839542717,1.84630368,1.853177544,1.860123806,1.86715527,1.874205283,1.881305505,1.88845999,1.895674092,1.902869044,1.910063052,1.917281613,1.924540412
28,0.414664647,0.413330415,0.411968658,0.410582001,0.409174455,0.410388261,0.411503328,0.412531085,0.413469959,0.414316356,0.415898079,0.417415124,0.418882839,0.420285752,0.421623905,0.422925676,0.42418314,0.425407375,0.426604418,0.427781233,0.429038853,0.430284431,0.431517765,0.432762182,0.434003966,0.435220634,0.436407827,0.437568307,0.438696317,0.439806356,0.441533824,0.443233173,0.444922513,0.446588342,0.448245179,0.449900378,0.45153994,0.453167571,0.454798724,0.456425169,0.458065232,0.459720248,0.461381067,0.463056681,0.464741,0.466436953,0.468144188,0.469877415,0.471639286,0.473423035,0.475236571,0.477069208,0.478924323,0.480784333,0.482657589,0.484545161,0.486448462,0.488346711,0.490244711,0.492149188,0.494064282
